assertion_id,passage_id,filename,assertion_type,asserted_by,asserted_on,certainty,stance,voice,note,ref_mode,discursive_function,target_agent_label,agent,target_instance_label,target_event_label,target_concept_label,is_translation,translator_label,target_location_type,target_location_label
1662,1596900601.00020,1596900601.00020.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,travels by waggon to London where he stays with Mr Guerin,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,London
1663,1596900601.00020,1596900601.00020.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,confined in St Georges Hospital in London for chilblains and smallpox,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,St Georges Hospital
1664,1596900601.00020,1596900601.00020.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Preston sails to Holland to bring over the late Duke to England,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Holland
1665,1596900601.00020,1596900601.00020.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Preston man of war of fifty guns described as being new at Deptford,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Deptford
1666,1596900601.00020,1596900601.00020.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions that the Preston was ordered for Turkey which made him refuse to stay on board without his master,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Turkey
1667,1596900601.00021,1596900601.00021.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing naval expedition against Louisbourg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,1596900601.00021,1596900601.00021.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical account of Boscawens fleet siege of Louisbourg and related naval actions,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,1596900601.00021,1596900601.00021.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,description of great fleets of men of war expeditions and desire to be gratified with a sea fight,NA,NA,NA,NA,NA,NA,naval warfare,NA,NA,NA,NA
1670,1596900601.00021,1596900601.00021.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,remark that he held the scalp of an Indian king killed in the engagement whose scalp was taken off by a Highlander,NA,NA,NA,NA,NA,NA,violence against indigenous people,NA,NA,NA,NA
1671,1596900601.00021,1596900601.00021.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,description of naval ceremony with admirals and captains in barges ships dressed with colours and guns firing when taking possession and entertaining the French governor,NA,NA,NA,NA,NA,NA,naval ceremony,NA,NA,NA,NA
1672,1596900601.00021,1596900601.00021.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,British expedition under Vice admiral Boscawen and General Wolfe against Louisbourg Cape Breton in 1758 including landing siege and capture of the town,NA,NA,NA,NA,NA
1673,1596900601.00021,1596900601.00021.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,boat attack in Louisbourg harbour in which Captain George Balfour and Captain Laforey burned a seventy gun ship and captured the fifty four gun Bienfaisant,NA,NA,NA,NA,NA
1674,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,described as the gallant admiral whose flag was hoisted in the Namur and who commanded the expedition against Louisbourg,NA,NA,Vice admiral Boscawen,A0132,NA,NA,NA,NA,NA,NA,NA
1675,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,commanded a fleet destined for the East Indies that sailed in company and exchanged salutes before parting,NA,NA,Admiral Cornish,NA,NA,NA,NA,NA,NA,NA,NA
1676,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,good and gallant General Wolfe whose affability made him beloved and who once saved the author a flogging,NA,NA,General Wolfe,A0129,NA,NA,NA,NA,NA,NA,NA
1677,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,commanded the Etna fire ship led the boat attack on French ships in Louisbourg harbour and often noticed and liked the author,NA,NA,Captain George Balfour,NA,NA,NA,NA,NA,NA,NA,NA
1678,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,junior captain who assisted Balfour in the boat attack that captured the Bienfaisant,NA,NA,Captain Laforey,NA,NA,NA,NA,NA,NA,NA,NA
1679,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,described as an Indian king killed in the engagement whose scalp the author held and whose ornaments of feathers he saw,NA,NA,Indian king killed at Louisbourg,NA,NA,NA,NA,NA,NA,NA,NA
1680,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,Highlander who removed the scalp of the slain Indian king,NA,NA,Highlander who took the Indian kings scalp,NA,NA,NA,NA,NA,NA,NA,NA
1681,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,French governor of Louisbourg who came on board the Namur with his lady and other persons of note to dine after the town was taken,NA,NA,French governor of Louisbourg,NA,NA,NA,NA,NA,NA,NA,NA
1682,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,rear admiral left behind at Louisbourg with some ships when Boscawen sailed for England,NA,NA,Sir Charles Hardy,A0130,NA,NA,NA,NA,NA,NA,NA
1683,1596900601.00021,1596900601.00021.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,rear admiral Durrell named as sharing command of ships left at Louisbourg,NA,NA,Rear admiral Durrell,NA,NA,NA,NA,NA,NA,NA,NA
1684,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions Spithead where the Namur lay fitting up for the expedition,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Spithead
1685,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,refers to Admiral Cornishs fleet in company destined for the East Indies,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,East Indies
1686,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,driven by contrary winds to Teneriffe whose noted peak like a sugar loaf filled him with wonder,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Teneriffe
1687,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that after leaving Teneriffe they steered for America and soon made the land,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,America
1688,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes entering a commodious harbour called St George in Halifax with fish and fresh provisions,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,St George harbour
1689,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,identifies Halifax as the place containing St George harbour,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Halifax
1690,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that from Halifax the fleet sailed for Cape Breton in Nova Scotia,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Cape Breton
1691,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,refers to Cape Breton as lying in Nova Scotia,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Nova Scotia
1692,1596900601.00021,1596900601.00021.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes the town and fortress of Louifbourgh which was besieged and taken by British forces,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Louisbourg
1693,1596900601.00022,1596900601.00022.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing naval chase and later reflections on Europeans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,1596900601.00022,1596900601.00022.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,account of naval encounter with French squadron and subsequent reflection on acculturation,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,1596900601.00022,1596900601.00022.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,author eager for sea fight and describes pursuit of French squadron,NA,NA,NA,NA,NA,NA,naval warfare,NA,NA,NA,NA
1696,1596900601.00022,1596900601.00022.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,author no longer fears Europeans and seeks to resemble them in society and manners,NA,NA,NA,NA,NA,NA,assimilation to European culture,NA,NA,NA,NA
1697,1596900601.00022,1596900601.00022.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,author explicitly describes Europeans as men superior to Africans,NA,NA,NA,NA,NA,NA,European superiority,NA,NA,NA,NA
1698,1596900601.00022,1596900601.00022.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,British fleet under its admiral narrowly avoids unprepared battle with French squadron under M Conflans and chases them without engagement,NA,NA,NA,NA,NA,encounter with M Conflans French squadron,NA,NA,NA,NA,NA
1699,1596900601.00022,1596900601.00022.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,Namur and another large ship run aground near St Helens and are refloated by lightening the ships,NA,NA,NA,NA,NA,Namur grounding at St Helens,NA,NA,NA,NA,NA
1700,1596900601.00022,1596900601.00022.txt,historical_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading announces expedition to the Mediterranean in which the author will serve,NA,NA,NA,NA,NA,British Mediterranean expedition,NA,NA,NA,NA,NA
1701,1596900601.00022,1596900601.00022.txt,historical_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading promises a particular account of the celebrated action off Cape Lagos in August 1759,NA,NA,NA,NA,NA,action off Cape Lagos 1759,NA,NA,NA,NA,NA
1702,1596900601.00022,1596900601.00022.txt,historical_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading refers to the surrender of Belle Isle during the Seven Years War,NA,NA,NA,NA,NA,surrender of Belle Isle,NA,NA,NA,NA,NA
1703,1596900601.00022,1596900601.00022.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,French commodore identified as M Conflans commanding the squadron the British encounter,NA,NA,M Conflans,A0131,NA,NA,NA,NA,NA,NA,NA
1704,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,British and French fleets are described as meeting and chasing in the channel,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,English Channel
1705,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,fleet reaches St Helens where Namur runs aground,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,St Helens
1706,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,ships remain for a short time at Spithead before entering harbour,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Spithead
1707,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,ships go into Portsmouth harbour to refit,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Portsmouth
1708,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,admiral goes to London and the author and his master soon follow with a press gang,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,London
1709,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading states that the author is bound on an expedition to the Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Mediterranean Sea
1710,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading mentions the celebrated action off Cape Lagos,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Cape Lagos
1711,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading refers to the surrender of Belle Isle,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Belle Isle
1712,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading speaks of transactions on the coast of France,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,France
1713,1596900601.00022,1596900601.00022.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,chapter heading notes that later the author sets sail from Deal,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Deal
1714,1596900601.00023,1596900601.00023.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator Equiano describing London baptism education and Mediterranean voyage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,1596900601.00023,1596900601.00023.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical account of London schooling baptism early naval service and search for his sister,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,1596900601.00023,1596900601.00023.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,author wishes to imbibe Europeans ideas imitate their manners and cultivate every occasion of improvement,NA,NA,NA,NA,NA,NA,assimilation to European manners,NA,NA,NA,NA
1717,1596900601.00023,1596900601.00023.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,longstanding desire to learn to read and write and eagerness to attend school in London,NA,NA,NA,NA,NA,NA,literacy,NA,NA,NA,NA
1718,1596900601.00023,1596900601.00023.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,servants tell him he cannot go to Heaven unless baptized leading to anxiety faint idea of a future state and great joy at baptism and religious instruction,NA,NA,NA,NA,NA,NA,Christian religion and baptism,NA,NA,NA,NA
1719,1596900601.00023,1596900601.00023.txt,thematic_ref,ai_annotation,12/22/2025,3,critiquing,NA,repeatedly tells people the story of being kidnapped with his sister their separation and his continuing anxiety and sorrow over her fate,NA,NA,NA,NA,NA,NA,kidnapping and family separation,NA,NA,NA,NA
1720,1596900601.00023,1596900601.00023.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,describes falling into the Thames and being saved from drowning by watermen whom he says providentially came to his relief,NA,NA,NA,NA,NA,NA,divine providence,NA,NA,NA,NA
1721,1596900601.00023,1596900601.00023.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,mourns death of his dear friend Dick and regards the dead youths chest and belongings as a memorial of a brother,NA,NA,NA,NA,NA,NA,friendship and grief,NA,NA,NA,NA
1722,1596900601.00023,1596900601.00023.txt,historical_ref,ai_annotation,12/22/2025,3,endorsing,NA,author records his own baptism in St Margarets church Westminster in February 1759 by his present name,NA,NA,NA,NA,NA,baptism of Olaudah Equiano at St Margarets Westminster February 1759,NA,NA,NA,NA,NA
1723,1596900601.00023,1596900601.00023.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,describes Namur sailing from Spithead in early spring 1759 with a large fleet to the Mediterranean and reaching Gibraltar in eleven days from Lands End,NA,NA,NA,NA,NA,Royal Navy Mediterranean voyage to Gibraltar spring 1759,NA,NA,NA,NA,NA
1724,1596900601.00023,1596900601.00023.txt,intertextual_ref,ai_annotation,12/22/2025,3,neutral,NA,clergyman gives him a book called a Guide to the Indians written by the Bishop of Sodor and Man,explicit_mention_work,NA,Bishop of Sodor and Man,NA,NA,Guide to the Indians,NA,FALSE,NA,NA,NA
1725,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,eldest Miss Guerin becomes his favourite patroness secures his baptism stands as godmother and gives him a treat and presents,NA,NA,Miss Guerin eldest sister,NA,NA,NA,NA,NA,NA,NA,NA
1726,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,Miss Guerins treat him with much kindness send him to school teach him to read and instruct him in religion,NA,NA,Miss Guerins,NA,NA,NA,NA,NA,NA,NA,NA
1727,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,ambivalent,NA,his master sends him to London and later orders him from school back on board the Namur as part of his gang,NA,NA,Equianos naval master,NA,NA,NA,NA,NA,NA,NA,NA
1728,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,clergyman at St Margarets church baptizes him and gives him the religious book Guide to the Indians,NA,NA,clergyman at St Margarets Westminster,NA,NA,NA,NA,NA,NA,NA,NA
1729,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Bishop of Sodor and Man mentioned as author of the Guide to the Indians,NA,NA,Bishop of Sodor and Man,NA,NA,NA,NA,NA,NA,NA,NA
1730,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,continues to express love anxiety and sorrow for his long lost sister from whom he was kidnapped and separated,NA,NA,Equianos sister,NA,NA,NA,NA,NA,NA,NA,NA
1731,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,ambivalent,NA,man on shore at Gibraltar falsely claims to know where his sister is and leads him to another woman,NA,NA,man who claimed to know location of Equianos sister,NA,NA,NA,NA,NA,NA,NA,NA
1732,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,black young woman at Gibraltar resembles his sister so closely that he at first believes she is her but proves to be of another nation,NA,NA,black young woman resembling Equianos sister,NA,NA,NA,NA,NA,NA,NA,NA
1733,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,watermen on the Thames rescue him from drowning after other boys push him into the river,NA,NA,watermen on the Thames,NA,NA,NA,NA,NA,NA,NA,NA
1734,1596900601.00023,1596900601.00023.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,learns with inexpressible sorrow that his dear friend Dick has died on the Preston and receives his chest and belongings as a memorial,NA,NA,Richard Baker called Dick,NA,NA,NA,NA,NA,NA,NA,NA
1735,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,author goes to London with his master attends school and serves the Miss Guerins there,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,London
1736,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,records being baptized in St Margarets church Westminster in February 1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Westminster
1737,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,his masters rendezvous house is at the foot of Westminster Bridge where he plays about the bridge stairs,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Westminster Bridge
1738,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,falls into the Thames from a wherry and is rescued by watermen,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,River Thames
1739,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,comes to Spithead and finds the fleet destined for the Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Spithead
1740,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,fleet sails for the Mediterranean in early spring 1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Mediterranean Sea
1741,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,notes that they reached Gibraltar in eleven days from the Lands End,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Lands End
1742,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes being often on shore at Gibraltar obtaining fruit and searching for news of his sister,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Gibraltar
1743,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that the Preston came in from the Levant while they lay at Gibraltar,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Levant
1744,1596900601.00023,1596900601.00023.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,reminds that Dick had gone in the Preston when she sailed for Turkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Turkey
1745,1596900601.00024,1596900601.00024.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,narrator is Equiano describing punishments storm Barcelona visit attack on French frigates and chase of French fleet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,1596900601.00024,1596900601.00024.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,historical narrative of naval cruising engagements and port life,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,1596900601.00024,1596900601.00024.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,description of naval cruising engagements shore batteries and pursuit of enemy fleet,NA,NA,NA,NA,NA,NA,naval warfare,NA,NA,NA,NA
1748,1596900601.00024,1596900601.00024.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,describes military discipline including hangings disgrace for cowardice and punishment of deserters,NA,NA,NA,NA,NA,NA,military discipline and punishment,NA,NA,NA,NA
1749,1596900601.00024,1596900601.00024.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,British attack on two small French frigates covered by shore batteries near Toulon one sunk the other wrecked,NA,NA,NA,NA,NA,attack on French frigates off Toulon 1759,NA,NA,NA,NA,NA
1750,1596900601.00024,1596900601.00024.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,alarm at Gibraltar that French fleet was out and passing through the Straits leading to night pursuit by British fleet,NA,NA,NA,NA,NA,French fleet sortie through Straits of Gibraltar 1759,NA,NA,NA,NA,NA
1751,1596900601.00024,1596900601.00024.txt,intertextual_ref,ai_annotation,12/22/2025,2,neutral,NA,alludes to Ajax prayer by quoting lines about perishing by the light of day,quotation,NA,Homer,NA,Iliad,NA,NA,FALSE,NA,NA,NA
1752,1596900601.00024,1596900601.00024.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,master speaks several languages often interprets for the admiral and superintends watering of the ship at Barcelona,NA,NA,Equianos naval master,NA,NA,NA,NA,NA,NA,NA,NA
1753,1596900601.00024,1596900601.00024.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Spanish soldiers stationed along the shore while British ships water at Barcelona,NA,NA,Spanish soldiers at Barcelona,NA,NA,NA,NA,NA,NA,NA,NA
1754,1596900601.00024,1596900601.00024.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,Spanish officers treat British officers with politeness visit masters tent and amuse themselves by mounting Equiano on horses and mules,NA,NA,Spanish officers at Barcelona,NA,NA,NA,NA,NA,NA,NA,NA
1755,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,compares sight of man hung by heels at the mole with a man hanged in London by his neck,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,London
1756,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,ships lie for some time at Gibraltar before sailing further into the Mediterranean and later returning in August 1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Gibraltar
1757,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes sailing up the Mediterranean a considerable way above the Gulf of Lyons,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Mediterranean Sea
1758,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions cruising above the Gulf of Lyons in the Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Gulf of Lyons
1759,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that they came to Barcelona a Spanish sea port remarkable for its silk manufactures,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Barcelona
1760,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,notes that Barcelona is a Spanish sea port,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Spain
1761,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,after watering at Barcelona they return to their old station of cruising off Toulon,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Toulon
1762,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,fruits at Barcelona are sold much cheaper than he got them in England,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,England
1763,1596900601.00024,1596900601.00024.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,alarm that French fleet was just passing through the Straits near Gibraltar,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Straits of Gibraltar
1764,1596900601.00025,1596900601.00025.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing the action off Cape Lagos and its aftermath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,1596900601.00025,1596900601.00025.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical account of naval engagement prize taking and transfer to a fireship,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,1596900601.00025,1596900601.00025.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,describes gallant admiral engaging French fleet with only his own division; breaking their line; capturing three prizes,NA,NA,NA,NA,NA,NA,naval warfare,NA,NA,NA,NA
1767,1596900601.00025,1596900601.00025.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,reflects that there is a time allotted to die as well as to be born and thus casts off fear of death during battle,NA,NA,NA,NA,NA,NA,divine providence,NA,NA,NA,NA
1768,1596900601.00025,1596900601.00025.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,explains how he resolves to perform his duty of carrying powder despite mortal danger as a way of coping with constant peril,NA,NA,NA,NA,NA,NA,psychological coping with danger,NA,NA,NA,NA
1769,1596900601.00025,1596900601.00025.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,states that as captains steward on the Etna he is extremely well treated and has leisure to improve in reading and writing,NA,NA,NA,NA,NA,NA,literacy,NA,NA,NA,NA
1770,1596900601.00025,1596900601.00025.txt,thematic_ref,ai_annotation,12/22/2025,2,endorsing,NA,remarks that he liked the little fire ship very much and was very happy from the kind treatment of all on board,NA,NA,NA,NA,NA,NA,benevolent treatment by master,NA,NA,NA,NA
1771,1596900601.00025,1596900601.00025.txt,historical_ref,ai_annotation,12/22/2025,3,endorsing,NA,relates the British victory in the action off Cape Lagos where Boscawens division defeats La Clues squadron and takes three ships as prizes,NA,NA,NA,NA,NA,Battle of Lagos 1759,NA,NA,NA,NA,NA
1772,1596900601.00025,1596900601.00025.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,describes French flagship Ocean and Redoubtable running ashore at Cape Lagos being set on fire and Ocean blowing up at midnight with dreadful explosion,NA,NA,NA,NA,NA,destruction of French ships Ocean and Redoubtable at Cape Lagos,NA,NA,NA,NA,NA
1773,1596900601.00025,1596900601.00025.txt,personal_ref,ai_annotation,12/22/2025,2,endorsing,NA,refers to our gallant admiral who chooses to fight with only his own division and then chases the defeated French fleet,NA,NA,Admiral Boscawen,A0132,NA,NA,NA,NA,NA,NA,NA
1774,1596900601.00025,1596900601.00025.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,names French commander Mon La Clue in the Ocean as opponent in the engagement,NA,NA,Mon La Clue,NA,NA,NA,NA,NA,NA,NA,NA
1775,1596900601.00025,1596900601.00025.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,states that his master is wounded in the battle and later appointed captain of the Etna fire ship taking the author with him,NA,NA,Michael Henry Pascal,NA,NA,NA,NA,NA,NA,NA,NA
1776,1596900601.00025,1596900601.00025.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,hopes if he survives the battle to relate the dangers he escaped to the dear Miss Guerin when he returns to London,NA,NA,Miss Guerin,NA,NA,NA,NA,NA,NA,NA,NA
